insert into leads (date_add, Good, SellPrice, customerid) values ('2020-06-15' , 59,2950,233)
insert into leads (date_add, Good, SellPrice, customerid) values ('2021-01-23' , 129,2950,238)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-03-14' , 62,2950,217)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-08-28' , 107,5990,145)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-11-14' , 6,3300,78)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-09-06' , 105,2950,37)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-10-08' , 104,2950,35)
insert into leads (date_add, Good, SellPrice, customerid) values ('2021-03-17' , 125,1750,72)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-10-21' , 6,5990,134)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-06-10' , 119,2950,173)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-06-30' , 81,5990,135)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-02-04' , 25,2950,80)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-06-05' , 68,2950,217)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-11-15' , 71,2950,167)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-02-14' , 37,2950,172)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-06-30' , 24,2950,164)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-02-27' , 50,3300,223)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-11-26' , 1,2950,41)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-12-31' , 37,2950,239)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-07-19' , 113,2950,6)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-06-21' , 54,5990,1)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-04-02' , 103,3300,167)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-02-29' , 29,2950,18)
insert into leads (date_add, Good, SellPrice, customerid) values ('2021-01-16' , 86,2950,120)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-06-16' , 46,5990,124)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-01-16' , 116,2950,104)
insert into leads (date_add, Good, SellPrice, customerid) values ('2021-01-17' , 30,5990,184)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-03-11' , 39,5990,240)
insert into leads (date_add, Good, SellPrice, customerid) values ('2021-03-18' , 123,2950,16)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-12-13' , 120,5990,7)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-10-18' , 108,1750,59)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-09-28' , 119,5990,68)
insert into leads (date_add, Good, SellPrice, customerid) values ('2021-03-07' , 22,2950,217)
insert into leads (date_add, Good, SellPrice, customerid) values ('2021-02-22' , 103,2950,186)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-09-25' , 38,1750,210)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-11-27' , 34,2950,158)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-08-04' , 78,5990,224)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-11-30' , 64,5990,57)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-02-04' , 15,5990,63)
insert into leads (date_add, Good, SellPrice, customerid) values ('2021-03-11' , 60,2950,71)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-07-25' , 31,2950,25)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-02-12' , 91,5990,230)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-01-05' , 110,2950,61)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-10-14' , 32,5990,57)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-05-03' , 92,2950,181)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-04-26' , 89,3300,80)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-06-29' , 112,2950,72)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-12-28' , 129,2950,221)
insert into leads (date_add, Good, SellPrice, customerid) values ('2021-01-26' , 49,3300,237)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-11-24' , 101,5990,229)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-05-23' , 15,2950,231)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-03-19' , 85,5990,79)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-03-13' , 7,5990,158)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-07-22' , 19,2950,160)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-02-26' , 112,5990,43)
insert into leads (date_add, Good, SellPrice, customerid) values ('2021-01-21' , 75,5990,110)
insert into leads (date_add, Good, SellPrice, customerid) values ('2021-02-27' , 39,3300,168)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-11-11' , 29,5990,18)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-12-13' , 123,2950,74)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-08-07' , 21,2950,68)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-09-25' , 67,2950,106)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-06-28' , 107,2950,118)
insert into leads (date_add, Good, SellPrice, customerid) values ('2021-03-17' , 11,5990,3)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-05-15' , 96,5990,1)
insert into leads (date_add, Good, SellPrice, customerid) values ('2021-03-14' , 69,2950,16)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-07-18' , 11,5990,206)
insert into leads (date_add, Good, SellPrice, customerid) values ('2021-01-01' , 108,5990,37)
insert into leads (date_add, Good, SellPrice, customerid) values ('2021-01-13' , 68,3300,162)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-10-09' , 74,3300,150)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-06-29' , 35,5990,14)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-06-25' , 122,2950,64)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-08-23' , 108,2950,118)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-11-30' , 122,2950,214)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-05-08' , 87,2950,104)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-10-23' , 15,5990,85)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-11-03' , 95,2950,225)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-10-09' , 26,2950,178)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-04-06' , 123,2950,65)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-08-07' , 86,3300,161)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-04-20' , 2,3300,13)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-09-01' , 23,2950,57)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-09-07' , 4,2950,174)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-10-02' , 88,1750,156)
insert into leads (date_add, Good, SellPrice, customerid) values ('2021-02-22' , 101,2950,83)
insert into leads (date_add, Good, SellPrice, customerid) values ('2021-01-05' , 129,2950,135)
insert into leads (date_add, Good, SellPrice, customerid) values ('2021-02-24' , 56,2950,203)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-10-23' , 25,2950,196)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-09-25' , 92,2950,47)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-02-12' , 9,2950,188)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-10-27' , 26,5990,76)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-11-13' , 1,3300,82)
insert into leads (date_add, Good, SellPrice, customerid) values ('2021-02-16' , 37,5990,152)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-02-18' , 54,5990,109)
insert into leads (date_add, Good, SellPrice, customerid) values ('2021-03-19' , 23,2950,61)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-07-22' , 21,2950,97)
insert into leads (date_add, Good, SellPrice, customerid) values ('2021-02-25' , 31,5990,93)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-09-13' , 53,2950,71)
insert into leads (date_add, Good, SellPrice, customerid) values ('2021-03-05' , 12,5990,160)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-10-19' , 125,5990,24)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-12-16' , 41,2950,17)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-03-22' , 35,5990,143)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-07-12' , 20,2950,38)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-10-29' , 37,5990,65)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-03-16' , 122,2950,225)
insert into leads (date_add, Good, SellPrice, customerid) values ('2021-01-27' , 5,5990,184)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-06-13' , 64,5990,194)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-01-25' , 127,2950,95)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-04-10' , 91,5990,132)
insert into leads (date_add, Good, SellPrice, customerid) values ('2021-01-01' , 33,2950,110)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-12-03' , 116,5990,175)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-11-08' , 88,2950,77)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-02-23' , 19,2950,79)
insert into leads (date_add, Good, SellPrice, customerid) values ('2021-02-17' , 100,5990,190)
insert into leads (date_add, Good, SellPrice, customerid) values ('2021-02-18' , 64,5990,81)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-11-13' , 36,2950,209)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-01-22' , 9,1750,227)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-01-13' , 54,2950,145)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-01-17' , 41,2950,236)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-02-03' , 88,5990,205)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-06-27' , 89,2950,126)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-06-22' , 66,1750,60)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-07-18' , 74,2950,65)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-09-24' , 78,2950,171)
insert into leads (date_add, Good, SellPrice, customerid) values ('2021-01-13' , 12,1750,86)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-03-26' , 107,5990,197)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-06-23' , 114,3300,83)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-12-10' , 16,2950,53)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-06-10' , 6,2950,72)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-01-24' , 50,2950,152)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-03-12' , 99,2950,95)
insert into leads (date_add, Good, SellPrice, customerid) values ('2021-02-27' , 116,2950,155)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-08-05' , 49,2950,152)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-11-04' , 1,2950,181)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-10-25' , 48,2950,11)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-02-08' , 2,1750,199)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-09-01' , 109,1750,155)
insert into leads (date_add, Good, SellPrice, customerid) values ('2021-02-26' , 77,2950,136)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-11-11' , 21,5990,166)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-05-10' , 62,2950,134)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-11-02' , 102,2950,179)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-08-15' , 129,2950,238)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-08-29' , 73,2950,201)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-02-04' , 109,3300,207)
insert into leads (date_add, Good, SellPrice, customerid) values ('2021-02-21' , 67,2950,116)
insert into leads (date_add, Good, SellPrice, customerid) values ('2021-02-02' , 96,3300,112)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-04-27' , 17,1750,75)
insert into leads (date_add, Good, SellPrice, customerid) values ('2021-03-16' , 73,5990,97)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-05-19' , 87,5990,61)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-02-11' , 95,5990,175)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-11-02' , 21,5990,116)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-10-18' , 96,2950,182)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-07-03' , 2,2950,106)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-07-25' , 103,2950,225)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-04-19' , 67,5990,179)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-02-03' , 59,3300,128)
insert into leads (date_add, Good, SellPrice, customerid) values ('2021-03-10' , 122,2950,53)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-05-23' , 19,2950,126)
insert into leads (date_add, Good, SellPrice, customerid) values ('2020-01-27' , 65,5990,77)
